sample_id,split,input_start_date,input_end_date,target_date,current_label,target_label,target_code
784,train,2021-09-23,2021-11-03,2021-11-08,Bull,Bull,2
785,train,2021-09-28,2021-11-08,2021-11-11,Bull,Bull,2
786,train,2021-10-01,2021-11-11,2021-11-16,Bull,Bull,2
787,train,2021-10-06,2021-11-16,2021-11-19,Bull,Bull,2
788,train,2021-10-11,2021-11-19,2021-11-24,Bull,Bull,2
789,train,2021-10-14,2021-11-24,2021-11-30,Bull,Neutral,1
790,train,2021-10-19,2021-11-30,2021-12-03,Neutral,Neutral,1
791,train,2021-10-22,2021-12-03,2021-12-08,Neutral,Neutral,1
792,train,2021-10-27,2021-12-08,2021-12-13,Neutral,Bull,2
793,train,2021-11-01,2021-12-13,2021-12-16,Bull,Neutral,1
794,train,2021-11-04,2021-12-16,2021-12-21,Neutral,Neutral,1
795,train,2021-11-09,2021-12-21,2021-12-27,Neutral,Neutral,1
796,train,2021-11-12,2021-12-27,2021-12-30,Neutral,Bull,2
797,train,2021-11-17,2021-12-30,2022-01-04,Bull,Bull,2
798,train,2021-11-22,2022-01-04,2022-01-07,Bull,Bull,2
799,train,2021-11-26,2022-01-07,2022-01-12,Bull,Bull,2
800,train,2021-12-01,2022-01-12,2022-01-18,Bull,Neutral,1
801,train,2021-12-06,2022-01-18,2022-01-21,Neutral,Neutral,1
802,train,2021-12-09,2022-01-21,2022-01-26,Neutral,Neutral,1
803,train,2021-12-14,2022-01-26,2022-01-31,Neutral,Neutral,1
804,train,2021-12-17,2022-01-31,2022-02-03,Neutral,Neutral,1
805,train,2021-12-22,2022-02-03,2022-02-08,Neutral,Neutral,1
806,train,2021-12-28,2022-02-08,2022-02-11,Neutral,Neutral,1
807,train,2021-12-31,2022-02-11,2022-02-16,Neutral,Neutral,1
808,train,2022-01-05,2022-02-16,2022-02-22,Neutral,Neutral,1
809,train,2022-01-10,2022-02-22,2022-02-25,Neutral,Neutral,1
810,train,2022-01-13,2022-02-25,2022-03-02,Neutral,Neutral,1
811,train,2022-01-19,2022-03-02,2022-03-07,Neutral,Neutral,1
812,train,2022-01-24,2022-03-07,2022-03-10,Neutral,Neutral,1
813,train,2022-01-27,2022-03-10,2022-03-15,Neutral,Bear,0
814,valid,2022-02-01,2022-03-15,2022-03-18,Bear,Bear,0
815,valid,2022-02-04,2022-03-18,2022-03-23,Bear,Bear,0
816,valid,2022-02-09,2022-03-23,2022-03-28,Bear,Bear,0
817,valid,2022-02-14,2022-03-28,2022-03-31,Bear,Bear,0
818,valid,2022-02-17,2022-03-31,2022-04-05,Bear,Bear,0
819,valid,2022-02-23,2022-04-05,2022-04-08,Bear,Bear,0
820,valid,2022-02-28,2022-04-08,2022-04-13,Bear,Bear,0
821,valid,2022-03-03,2022-04-13,2022-04-19,Bear,Bear,0
822,valid,2022-03-08,2022-04-19,2022-04-22,Bear,Bear,0
823,valid,2022-03-11,2022-04-22,2022-04-27,Bear,Bear,0
824,valid,2022-03-16,2022-04-27,2022-05-02,Bear,Bear,0
825,valid,2022-03-21,2022-05-02,2022-05-05,Bear,Bear,0
826,valid,2022-03-24,2022-05-05,2022-05-10,Bear,Bear,0
827,valid,2022-03-29,2022-05-10,2022-05-13,Bear,Bear,0
828,valid,2022-04-01,2022-05-13,2022-05-18,Bear,Bear,0
829,valid,2022-04-06,2022-05-18,2022-05-23,Bear,Bear,0
830,valid,2022-04-11,2022-05-23,2022-05-26,Bear,Bear,0
831,valid,2022-04-14,2022-05-26,2022-06-01,Bear,Bear,0
832,valid,2022-04-20,2022-06-01,2022-06-06,Bear,Bear,0
833,valid,2022-04-25,2022-06-06,2022-06-09,Bear,Bear,0
834,valid,2022-04-28,2022-06-09,2022-06-14,Bear,Bear,0
835,valid,2022-05-03,2022-06-14,2022-06-17,Bear,Bear,0
836,valid,2022-05-06,2022-06-17,2022-06-23,Bear,Bear,0
837,valid,2022-05-11,2022-06-23,2022-06-28,Bear,Bear,0
838,valid,2022-05-16,2022-06-28,2022-07-01,Bear,Bear,0
839,valid,2022-05-19,2022-07-01,2022-07-07,Bear,Bear,0
840,valid,2022-05-24,2022-07-07,2022-07-12,Bear,Bear,0
841,valid,2022-05-27,2022-07-12,2022-07-15,Bear,Bear,0
842,valid,2022-06-02,2022-07-15,2022-07-20,Bear,Bear,0
843,valid,2022-06-07,2022-07-20,2022-07-25,Bear,Bear,0
844,valid,2022-06-10,2022-07-25,2022-07-28,Bear,Bear,0
845,valid,2022-06-15,2022-07-28,2022-08-02,Bear,Bear,0
846,valid,2022-06-21,2022-08-02,2022-08-05,Bear,Neutral,1
847,valid,2022-06-24,2022-08-05,2022-08-10,Neutral,Neutral,1
848,valid,2022-06-29,2022-08-10,2022-08-15,Neutral,Neutral,1
849,valid,2022-07-05,2022-08-15,2022-08-18,Neutral,Neutral,1
850,valid,2022-07-08,2022-08-18,2022-08-23,Neutral,Neutral,1
851,valid,2022-07-13,2022-08-23,2022-08-26,Neutral,Neutral,1
852,valid,2022-07-18,2022-08-26,2022-08-31,Neutral,Neutral,1
853,valid,2022-07-21,2022-08-31,2022-09-06,Neutral,Neutral,1
854,valid,2022-07-26,2022-09-06,2022-09-09,Neutral,Bear,0
855,valid,2022-07-29,2022-09-09,2022-09-14,Bear,Bear,0
856,valid,2022-08-03,2022-09-14,2022-09-19,Bear,Bear,0
857,valid,2022-08-08,2022-09-19,2022-09-22,Bear,Bear,0
858,valid,2022-08-11,2022-09-22,2022-09-27,Bear,Bear,0
859,valid,2022-08-16,2022-09-27,2022-09-30,Bear,Bear,0
860,valid,2022-08-19,2022-09-30,2022-10-05,Bear,Bear,0
861,valid,2022-08-24,2022-10-05,2022-10-10,Bear,Bear,0
862,valid,2022-08-29,2022-10-10,2022-10-13,Bear,Bear,0
863,valid,2022-09-01,2022-10-13,2022-10-18,Bear,Bear,0
864,valid,2022-09-07,2022-10-18,2022-10-21,Bear,Bear,0
865,valid,2022-09-12,2022-10-21,2022-10-26,Bear,Bear,0
866,valid,2022-09-15,2022-10-26,2022-10-31,Bear,Bear,0
867,valid,2022-09-20,2022-10-31,2022-11-03,Bear,Bear,0
868,valid,2022-09-23,2022-11-03,2022-11-08,Bear,Bear,0
869,valid,2022-09-28,2022-11-08,2022-11-11,Bear,Bear,0
870,valid,2022-10-03,2022-11-11,2022-11-16,Bear,Neutral,1
871,valid,2022-10-06,2022-11-16,2022-11-21,Neutral,Neutral,1
872,valid,2022-10-11,2022-11-21,2022-11-25,Neutral,Neutral,1
873,valid,2022-10-14,2022-11-25,2022-11-30,Neutral,Neutral,1
874,valid,2022-10-19,2022-11-30,2022-12-05,Neutral,Bear,0
875,valid,2022-10-24,2022-12-05,2022-12-08,Bear,Bear,0
876,valid,2022-10-27,2022-12-08,2022-12-13,Bear,Bear,0
877,valid,2022-11-01,2022-12-13,2022-12-16,Bear,Bear,0
878,valid,2022-11-04,2022-12-16,2022-12-21,Bear,Bear,0
879,valid,2022-11-09,2022-12-21,2022-12-27,Bear,Bear,0
880,valid,2022-11-14,2022-12-27,2022-12-30,Bear,Bear,0
881,valid,2022-11-17,2022-12-30,2023-01-05,Bear,Bear,0
882,valid,2022-11-22,2023-01-05,2023-01-10,Bear,Bear,0
883,valid,2022-11-28,2023-01-10,2023-01-13,Bear,Bear,0
884,valid,2022-12-01,2023-01-13,2023-01-19,Bear,Bear,0
885,valid,2022-12-06,2023-01-19,2023-01-24,Bear,Bear,0
886,valid,2022-12-09,2023-01-24,2023-01-27,Bear,Bear,0
887,valid,2022-12-14,2023-01-27,2023-02-01,Bear,Bear,0
888,valid,2022-12-19,2023-02-01,2023-02-06,Bear,Bear,0
889,valid,2022-12-22,2023-02-06,2023-02-09,Bear,Bear,0
890,valid,2022-12-28,2023-02-09,2023-02-14,Bear,Bear,0
891,valid,2023-01-03,2023-02-14,2023-02-17,Bear,Bear,0
892,valid,2023-01-06,2023-02-17,2023-02-23,Bear,Bear,0
893,valid,2023-01-11,2023-02-23,2023-02-28,Bear,Bear,0
894,valid,2023-01-17,2023-02-28,2023-03-03,Bear,Bear,0
895,valid,2023-01-20,2023-03-03,2023-03-08,Bear,Bear,0
896,valid,2023-01-25,2023-03-08,2023-03-13,Bear,Bear,0
897,valid,2023-01-30,2023-03-13,2023-03-16,Bear,Neutral,1
898,valid,2023-02-02,2023-03-16,2023-03-21,Neutral,Neutral,1
899,valid,2023-02-07,2023-03-21,2023-03-24,Neutral,Neutral,1
900,valid,2023-02-10,2023-03-24,2023-03-29,Neutral,Neutral,1
901,valid,2023-02-15,2023-03-29,2023-04-03,Neutral,Neutral,1
902,valid,2023-02-21,2023-04-03,2023-04-06,Neutral,Neutral,1
903,valid,2023-02-24,2023-04-06,2023-04-12,Neutral,Neutral,1
904,valid,2023-03-01,2023-04-12,2023-04-17,Neutral,Bull,2
905,valid,2023-03-06,2023-04-17,2023-04-20,Bull,Bull,2
906,valid,2023-03-09,2023-04-20,2023-04-25,Bull,Bull,2
907,valid,2023-03-14,2023-04-25,2023-04-28,Bull,Bull,2
908,valid,2023-03-17,2023-04-28,2023-05-03,Bull,Bull,2
909,valid,2023-03-22,2023-05-03,2023-05-08,Bull,Bull,2
910,valid,2023-03-27,2023-05-08,2023-05-11,Bull,Bull,2
911,valid,2023-03-30,2023-05-11,2023-05-16,Bull,Bull,2
912,valid,2023-04-04,2023-05-16,2023-05-19,Bull,Bull,2
913,valid,2023-04-10,2023-05-19,2023-05-24,Bull,Bull,2
914,valid,2023-04-13,2023-05-24,2023-05-30,Bull,Bull,2
915,valid,2023-04-18,2023-05-30,2023-06-02,Bull,Bull,2
916,valid,2023-04-21,2023-06-02,2023-06-07,Bull,Bull,2
917,valid,2023-04-26,2023-06-07,2023-06-12,Bull,Bull,2
918,valid,2023-05-01,2023-06-12,2023-06-15,Bull,Bull,2
919,valid,2023-05-04,2023-06-15,2023-06-21,Bull,Bull,2
920,valid,2023-05-09,2023-06-21,2023-06-26,Bull,Bull,2
921,valid,2023-05-12,2023-06-26,2023-06-29,Bull,Bull,2
922,valid,2023-05-17,2023-06-29,2023-07-05,Bull,Bull,2
923,valid,2023-05-22,2023-07-05,2023-07-10,Bull,Bull,2
924,valid,2023-05-25,2023-07-10,2023-07-13,Bull,Bull,2
925,valid,2023-05-31,2023-07-13,2023-07-18,Bull,Bull,2
926,valid,2023-06-05,2023-07-18,2023-07-21,Bull,Bull,2
927,valid,2023-06-08,2023-07-21,2023-07-26,Bull,Bull,2
928,valid,2023-06-13,2023-07-26,2023-07-31,Bull,Bull,2
929,valid,2023-06-16,2023-07-31,2023-08-03,Bull,Bull,2
930,valid,2023-06-22,2023-08-03,2023-08-08,Bull,Bull,2
931,valid,2023-06-27,2023-08-08,2023-08-11,Bull,Bull,2
932,valid,2023-06-30,2023-08-11,2023-08-16,Bull,Bull,2
933,valid,2023-07-06,2023-08-16,2023-08-21,Bull,Bull,2
934,valid,2023-07-11,2023-08-21,2023-08-24,Bull,Bull,2
935,valid,2023-07-14,2023-08-24,2023-08-29,Bull,Bull,2
936,valid,2023-07-19,2023-08-29,2023-09-01,Bull,Bull,2
937,valid,2023-07-24,2023-09-01,2023-09-07,Bull,Bull,2
938,valid,2023-07-27,2023-09-07,2023-09-12,Bull,Bull,2
939,valid,2023-08-01,2023-09-12,2023-09-15,Bull,Bull,2
940,valid,2023-08-04,2023-09-15,2023-09-20,Bull,Bull,2
941,valid,2023-08-09,2023-09-20,2023-09-25,Bull,Bull,2
942,valid,2023-08-14,2023-09-25,2023-09-28,Bull,Neutral,1
943,valid,2023-08-17,2023-09-28,2023-10-03,Neutral,Bear,0
944,valid,2023-08-22,2023-10-03,2023-10-06,Bear,Neutral,1
945,valid,2023-08-25,2023-10-06,2023-10-11,Neutral,Neutral,1
946,valid,2023-08-30,2023-10-11,2023-10-16,Neutral,Neutral,1
947,valid,2023-09-05,2023-10-16,2023-10-19,Neutral,Neutral,1
948,valid,2023-09-08,2023-10-19,2023-10-24,Neutral,Neutral,1
949,valid,2023-09-13,2023-10-24,2023-10-27,Neutral,Neutral,1
950,valid,2023-09-18,2023-10-27,2023-11-01,Neutral,Neutral,1
951,valid,2023-09-21,2023-11-01,2023-11-06,Neutral,Neutral,1
952,valid,2023-09-26,2023-11-06,2023-11-09,Neutral,Neutral,1
953,valid,2023-09-29,2023-11-09,2023-11-14,Neutral,Neutral,1
954,valid,2023-10-04,2023-11-14,2023-11-17,Neutral,Bull,2
955,valid,2023-10-09,2023-11-17,2023-11-22,Bull,Bull,2
956,valid,2023-10-12,2023-11-22,2023-11-28,Bull,Bull,2
957,valid,2023-10-17,2023-11-28,2023-12-01,Bull,Bull,2
958,valid,2023-10-20,2023-12-01,2023-12-06,Bull,Bull,2
959,valid,2023-10-25,2023-12-06,2023-12-11,Bull,Bull,2
960,valid,2023-10-30,2023-12-11,2023-12-14,Bull,Bull,2
961,valid,2023-11-02,2023-12-14,2023-12-19,Bull,Bull,2
962,valid,2023-11-07,2023-12-19,2023-12-22,Bull,Bull,2
963,valid,2023-11-10,2023-12-22,2023-12-28,Bull,Bull,2
964,valid,2023-11-15,2023-12-28,2024-01-03,Bull,Bull,2
965,valid,2023-11-20,2024-01-03,2024-01-08,Bull,Bull,2
966,valid,2023-11-24,2024-01-08,2024-01-11,Bull,Bull,2
967,valid,2023-11-29,2024-01-11,2024-01-17,Bull,Bull,2
968,valid,2023-12-04,2024-01-17,2024-01-22,Bull,Bull,2
969,valid,2023-12-07,2024-01-22,2024-01-25,Bull,Bull,2
970,valid,2023-12-12,2024-01-25,2024-01-30,Bull,Bull,2
971,valid,2023-12-15,2024-01-30,2024-02-02,Bull,Bull,2
972,valid,2023-12-20,2024-02-02,2024-02-07,Bull,Bull,2
973,valid,2023-12-26,2024-02-07,2024-02-12,Bull,Bull,2
974,valid,2023-12-29,2024-02-12,2024-02-15,Bull,Bull,2
975,valid,2024-01-04,2024-02-15,2024-02-21,Bull,Bull,2
976,valid,2024-01-09,2024-02-21,2024-02-26,Bull,Bull,2
977,valid,2024-01-12,2024-02-26,2024-02-29,Bull,Bull,2
978,valid,2024-01-18,2024-02-29,2024-03-05,Bull,Bull,2
979,valid,2024-01-23,2024-03-05,2024-03-08,Bull,Bull,2
980,valid,2024-01-26,2024-03-08,2024-03-13,Bull,Bull,2
981,valid,2024-01-31,2024-03-13,2024-03-18,Bull,Bull,2
982,valid,2024-02-05,2024-03-18,2024-03-21,Bull,Bull,2
983,valid,2024-02-08,2024-03-21,2024-03-26,Bull,Bull,2
984,valid,2024-02-13,2024-03-26,2024-04-01,Bull,Bull,2
985,valid,2024-02-16,2024-04-01,2024-04-04,Bull,Bull,2
986,valid,2024-02-22,2024-04-04,2024-04-09,Bull,Bull,2
987,valid,2024-02-27,2024-04-09,2024-04-12,Bull,Bull,2
988,test,2024-03-01,2024-04-12,2024-04-17,Bull,Neutral,1
989,test,2024-03-06,2024-04-17,2024-04-22,Neutral,Neutral,1
990,test,2024-03-11,2024-04-22,2024-04-25,Neutral,Neutral,1
991,test,2024-03-14,2024-04-25,2024-04-30,Neutral,Neutral,1
992,test,2024-03-19,2024-04-30,2024-05-03,Neutral,Neutral,1
993,test,2024-03-22,2024-05-03,2024-05-08,Neutral,Neutral,1
994,test,2024-03-27,2024-05-08,2024-05-13,Neutral,Neutral,1
995,test,2024-04-02,2024-05-13,2024-05-16,Neutral,Neutral,1
996,test,2024-04-05,2024-05-16,2024-05-21,Neutral,Neutral,1
997,test,2024-04-10,2024-05-21,2024-05-24,Neutral,Bull,2
998,test,2024-04-15,2024-05-24,2024-05-30,Bull,Bull,2
999,test,2024-04-18,2024-05-30,2024-06-04,Bull,Bull,2
1000,test,2024-04-23,2024-06-04,2024-06-07,Bull,Bull,2
1001,test,2024-04-26,2024-06-07,2024-06-12,Bull,Bull,2
1002,test,2024-05-01,2024-06-12,2024-06-17,Bull,Bull,2
1003,test,2024-05-06,2024-06-17,2024-06-21,Bull,Bull,2
1004,test,2024-05-09,2024-06-21,2024-06-26,Bull,Bull,2
1005,test,2024-05-14,2024-06-26,2024-07-01,Bull,Bull,2
1006,test,2024-05-17,2024-07-01,2024-07-05,Bull,Bull,2
1007,test,2024-05-22,2024-07-05,2024-07-10,Bull,Bull,2
1008,test,2024-05-28,2024-07-10,2024-07-15,Bull,Bull,2
1009,test,2024-05-31,2024-07-15,2024-07-18,Bull,Bull,2
1010,test,2024-06-05,2024-07-18,2024-07-23,Bull,Bull,2
1011,test,2024-06-10,2024-07-23,2024-07-26,Bull,Neutral,1
1012,test,2024-06-13,2024-07-26,2024-07-31,Neutral,Neutral,1
1013,test,2024-06-18,2024-07-31,2024-08-05,Neutral,Neutral,1
1014,test,2024-06-24,2024-08-05,2024-08-08,Neutral,Bear,0
1015,test,2024-06-27,2024-08-08,2024-08-13,Bear,Bear,0
1016,test,2024-07-02,2024-08-13,2024-08-16,Bear,Bear,0
1017,test,2024-07-08,2024-08-16,2024-08-21,Bear,Bear,0
1018,test,2024-07-11,2024-08-21,2024-08-26,Bear,Bear,0
1019,test,2024-07-16,2024-08-26,2024-08-29,Bear,Neutral,1
1020,test,2024-07-19,2024-08-29,2024-09-04,Neutral,Neutral,1
1021,test,2024-07-24,2024-09-04,2024-09-09,Neutral,Neutral,1
1022,test,2024-07-29,2024-09-09,2024-09-12,Neutral,Neutral,1
1023,test,2024-08-01,2024-09-12,2024-09-17,Neutral,Neutral,1
1024,test,2024-08-06,2024-09-17,2024-09-20,Neutral,Bear,0
1025,test,2024-08-09,2024-09-20,2024-09-25,Bear,Bull,2
1026,test,2024-08-14,2024-09-25,2024-09-30,Bull,Bear,0
1027,test,2024-08-19,2024-09-30,2024-10-03,Bear,Bear,0
1028,test,2024-08-22,2024-10-03,2024-10-08,Bear,Bull,2
1029,test,2024-08-27,2024-10-08,2024-10-11,Bull,Bull,2
1030,test,2024-08-30,2024-10-11,2024-10-16,Bull,Bull,2
1031,test,2024-09-05,2024-10-16,2024-10-21,Bull,Bull,2
1032,test,2024-09-10,2024-10-21,2024-10-24,Bull,Bull,2
1033,test,2024-09-13,2024-10-24,2024-10-29,Bull,Bull,2
1034,test,2024-09-18,2024-10-29,2024-11-01,Bull,Neutral,1
1035,test,2024-09-23,2024-11-01,2024-11-06,Neutral,Neutral,1
1036,test,2024-09-26,2024-11-06,2024-11-11,Neutral,Neutral,1
1037,test,2024-10-01,2024-11-11,2024-11-14,Neutral,Neutral,1
1038,test,2024-10-04,2024-11-14,2024-11-19,Neutral,Neutral,1
1039,test,2024-10-09,2024-11-19,2024-11-22,Neutral,Neutral,1
1040,test,2024-10-14,2024-11-22,2024-11-27,Neutral,Neutral,1
1041,test,2024-10-17,2024-11-27,2024-12-03,Neutral,Neutral,1
1042,test,2024-10-22,2024-12-03,2024-12-06,Neutral,Bull,2
1043,test,2024-10-25,2024-12-06,2024-12-11,Bull,Bull,2
1044,test,2024-10-30,2024-12-11,2024-12-16,Bull,Bull,2
1045,test,2024-11-04,2024-12-16,2024-12-19,Bull,Bear,0
1046,test,2024-11-07,2024-12-19,2024-12-24,Bear,Neutral,1
1047,test,2024-11-12,2024-12-24,2024-12-30,Neutral,Bear,0
1048,test,2024-11-15,2024-12-30,2025-01-03,Bear,Neutral,1
1049,test,2024-11-20,2025-01-03,2025-01-08,Neutral,Bear,0
1050,test,2024-11-25,2025-01-08,2025-01-14,Bear,Bear,0
1051,test,2024-11-29,2025-01-14,2025-01-17,Bear,Bear,0
1052,test,2024-12-04,2025-01-17,2025-01-23,Bear,Bull,2
1053,test,2024-12-09,2025-01-23,2025-01-28,Bull,Bull,2
1054,test,2024-12-12,2025-01-28,2025-01-31,Bull,Bull,2
1055,test,2024-12-17,2025-01-31,2025-02-05,Bull,Bull,2
1056,test,2024-12-20,2025-02-05,2025-02-10,Bull,Bull,2
1057,test,2024-12-26,2025-02-10,2025-02-13,Bull,Bull,2
1058,test,2024-12-31,2025-02-13,2025-02-19,Bull,Bull,2
1059,test,2025-01-06,2025-02-19,2025-02-24,Bull,Bull,2
1060,test,2025-01-10,2025-02-24,2025-02-27,Bull,Bear,0
1061,test,2025-01-15,2025-02-27,2025-03-04,Bear,Bear,0
1062,test,2025-01-21,2025-03-04,2025-03-07,Bear,Bear,0
1063,test,2025-01-24,2025-03-07,2025-03-12,Bear,Bear,0
1064,test,2025-01-29,2025-03-12,2025-03-17,Bear,Bear,0
1065,test,2025-02-03,2025-03-17,2025-03-20,Bear,Bear,0
1066,test,2025-02-06,2025-03-20,2025-03-25,Bear,Bear,0
1067,test,2025-02-11,2025-03-25,2025-03-28,Bear,Bear,0
1068,test,2025-02-14,2025-03-28,2025-04-02,Bear,Bear,0
1069,test,2025-02-20,2025-04-02,2025-04-07,Bear,Bear,0
1070,test,2025-02-25,2025-04-07,2025-04-10,Bear,Bear,0
1071,test,2025-02-28,2025-04-10,2025-04-15,Bear,Bear,0
1072,test,2025-03-05,2025-04-15,2025-04-21,Bear,Bear,0
1073,test,2025-03-10,2025-04-21,2025-04-24,Bear,Bear,0
1074,test,2025-03-13,2025-04-24,2025-04-29,Bear,Bear,0
1075,test,2025-03-18,2025-04-29,2025-05-02,Bear,Neutral,1
1076,test,2025-03-21,2025-05-02,2025-05-07,Neutral,Bear,0
1077,test,2025-03-26,2025-05-07,2025-05-12,Bear,Neutral,1
1078,test,2025-03-31,2025-05-12,2025-05-15,Neutral,Neutral,1
1079,test,2025-04-03,2025-05-15,2025-05-20,Neutral,Bear,0
1080,test,2025-04-08,2025-05-20,2025-05-23,Bear,Bear,0
1081,test,2025-04-11,2025-05-23,2025-05-29,Bear,Bear,0
1082,test,2025-04-16,2025-05-29,2025-06-03,Bear,Bear,0
1083,test,2025-04-22,2025-06-03,2025-06-06,Bear,Bear,0
1084,test,2025-04-25,2025-06-06,2025-06-11,Bear,Bear,0
1085,test,2025-04-30,2025-06-11,2025-06-16,Bear,Bull,2
1086,test,2025-05-05,2025-06-16,2025-06-20,Bull,Bear,0
1087,test,2025-05-08,2025-06-20,2025-06-25,Bear,Bull,2
1088,test,2025-05-13,2025-06-25,2025-06-30,Bull,Bull,2
1089,test,2025-05-16,2025-06-30,2025-07-03,Bull,Bull,2
1090,test,2025-05-21,2025-07-03,2025-07-09,Bull,Bull,2
1091,test,2025-05-27,2025-07-09,2025-07-14,Bull,Bull,2
1092,test,2025-05-30,2025-07-14,2025-07-17,Bull,Bull,2
1093,test,2025-06-04,2025-07-17,2025-07-22,Bull,Bull,2
1094,test,2025-06-09,2025-07-22,2025-07-25,Bull,Bull,2
1095,test,2025-06-12,2025-07-25,2025-07-30,Bull,Bull,2
1096,test,2025-06-17,2025-07-30,2025-08-04,Bull,Bull,2
1097,test,2025-06-23,2025-08-04,2025-08-07,Bull,Bull,2
1098,test,2025-06-26,2025-08-07,2025-08-12,Bull,Bull,2
1099,test,2025-07-01,2025-08-12,2025-08-15,Bull,Bull,2
1100,test,2025-07-07,2025-08-15,2025-08-20,Bull,Bull,2
1101,test,2025-07-10,2025-08-20,2025-08-25,Bull,Bull,2
1102,test,2025-07-15,2025-08-25,2025-08-28,Bull,Bull,2
1103,test,2025-07-18,2025-08-28,2025-09-03,Bull,Bull,2
1104,test,2025-07-23,2025-09-03,2025-09-08,Bull,Bull,2
1105,test,2025-07-28,2025-09-08,2025-09-11,Bull,Bull,2
1106,test,2025-07-31,2025-09-11,2025-09-16,Bull,Bull,2
1107,test,2025-08-05,2025-09-16,2025-09-19,Bull,Bull,2
1108,test,2025-08-08,2025-09-19,2025-09-24,Bull,Bull,2
1109,test,2025-08-13,2025-09-24,2025-09-29,Bull,Bull,2
1110,test,2025-08-18,2025-09-29,2025-10-02,Bull,Bull,2
1111,test,2025-08-21,2025-10-02,2025-10-07,Bull,Bull,2
1112,test,2025-08-26,2025-10-07,2025-10-10,Bull,Bear,0
1113,test,2025-08-29,2025-10-10,2025-10-15,Bear,Bear,0
1114,test,2025-09-04,2025-10-15,2025-10-20,Bear,Bear,0
1115,test,2025-09-09,2025-10-20,2025-10-23,Bear,Bear,0
1116,test,2025-09-12,2025-10-23,2025-10-28,Bear,Bear,0
1117,test,2025-09-17,2025-10-28,2025-10-31,Bear,Bear,0
1118,test,2025-09-22,2025-10-31,2025-11-05,Bear,Bear,0
1119,test,2025-09-25,2025-11-05,2025-11-10,Bear,Bear,0
1120,test,2025-09-30,2025-11-10,2025-11-13,Bear,Bear,0
1121,test,2025-10-03,2025-11-13,2025-11-18,Bear,Bear,0
1122,test,2025-10-08,2025-11-18,2025-11-21,Bear,Bear,0
1123,test,2025-10-13,2025-11-21,2025-11-26,Bear,Bear,0
1124,test,2025-10-16,2025-11-26,2025-12-02,Bear,Bear,0
1125,test,2025-10-21,2025-12-02,2025-12-05,Bear,Bear,0
1126,test,2025-10-24,2025-12-05,2025-12-10,Bear,Bear,0
1127,test,2025-10-29,2025-12-10,2025-12-15,Bear,Bear,0
1128,test,2025-11-03,2025-12-15,2025-12-18,Bear,Bear,0
1129,test,2025-11-06,2025-12-18,2025-12-23,Bear,Bear,0
1130,test,2025-11-11,2025-12-23,2025-12-29,Bear,Bull,2
1131,test,2025-11-14,2025-12-29,2026-01-02,Bull,Bull,2
1132,test,2025-11-19,2026-01-02,2026-01-07,Bull,Bull,2
1133,test,2025-11-24,2026-01-07,2026-01-12,Bull,Bull,2
1134,test,2025-11-28,2026-01-12,2026-01-15,Bull,Bull,2
1135,test,2025-12-03,2026-01-15,2026-01-21,Bull,Bear,0
1136,test,2025-12-08,2026-01-21,2026-01-26,Bear,Bull,2
1137,test,2025-12-11,2026-01-26,2026-01-29,Bull,Bull,2
1138,test,2025-12-16,2026-01-29,2026-02-03,Bull,Bull,2
1139,test,2025-12-19,2026-02-03,2026-02-06,Bull,Bear,0
1140,test,2025-12-24,2026-02-06,2026-02-11,Bear,Bear,0
1141,test,2025-12-30,2026-02-11,2026-02-17,Bear,Bear,0
1142,test,2026-01-05,2026-02-17,2026-02-20,Bear,Bear,0
1143,test,2026-01-08,2026-02-20,2026-02-25,Bear,Bear,0
1144,test,2026-01-13,2026-02-25,2026-03-02,Bear,Bear,0
1145,test,2026-01-16,2026-03-02,2026-03-05,Bear,Bear,0
1146,test,2026-01-22,2026-03-05,2026-03-10,Bear,Bear,0
1147,test,2026-01-27,2026-03-10,2026-03-13,Bear,Bear,0
1148,test,2026-01-30,2026-03-13,2026-03-18,Bear,Bear,0
1149,test,2026-02-04,2026-03-18,2026-03-23,Bear,Bear,0
1150,test,2026-02-09,2026-03-23,2026-03-26,Bear,Neutral,1
1151,test,2026-02-12,2026-03-26,2026-03-31,Neutral,Neutral,1
1152,test,2026-02-18,2026-03-31,2026-04-06,Neutral,Neutral,1
1153,test,2026-02-23,2026-04-06,2026-04-09,Neutral,Neutral,1
1154,test,2026-02-26,2026-04-09,2026-04-14,Neutral,Neutral,1
1155,test,2026-03-03,2026-04-14,2026-04-17,Neutral,Neutral,1
1156,test,2026-03-06,2026-04-17,2026-04-22,Neutral,Neutral,1
1157,test,2026-03-11,2026-04-22,2026-04-27,Neutral,Bear,0
1158,test,2026-03-16,2026-04-27,2026-04-30,Bear,Bear,0
1159,test,2026-03-19,2026-04-30,2026-05-05,Bear,Bull,2
1160,test,2026-03-24,2026-05-05,2026-05-08,Bull,Bull,2
1161,test,2026-03-27,2026-05-08,2026-05-13,Bull,Bull,2
1162,test,2026-04-01,2026-05-13,2026-05-15,Bull,Bull,2
